order_id,date,customer_id,customer_name,category,product,region,channel,unit_price,quantity,discount,revenue
ORD-12841,2022-01-09,CUST-2943,Tracy Clayton,Clothing,Clothing Product 33,Central,Wholesale,296.28,9,0.2,2133.22
ORD-12860,2022-01-09,CUST-3163,Holly Dunn,Sports,Sports Product 33,North,Online,346.45,4,0.05,1316.51
ORD-15076,2022-01-09,CUST-3112,Brenda Donovan,Home & Garden,Home & Garden Product 17,East,Online,716.37,13,0.1,8381.53
ORD-15554,2022-01-09,CUST-3494,Adrienne Wright,Electronics,Electronics Product 49,West,Online,1948.67,13,0.15,21532.8
ORD-18536,2022-01-09,CUST-4545,Mr. Tony Campbell DVM,Sports,Sports Product 48,East,Wholesale,106.27,3,0.05,302.87
ORD-18623,2022-01-09,CUST-2452,Derek Barber,Electronics,Electronics Product 27,West,Online,2068.11,4,0.1,7445.2
ORD-13181,2022-01-10,CUST-1126,Melanie Frank,Clothing,Clothing Product 37,North,Wholesale,120.03,5,0.05,570.14
ORD-14840,2022-01-10,CUST-3978,Andrea Dickson,Clothing,Clothing Product 9,South,Retail,94.71,12,0.0,1136.52
ORD-14849,2022-01-10,CUST-2789,Vincent Jones,Clothing,Clothing Product 48,East,Retail,122.83,9,0.0,1105.47
ORD-15040,2022-01-10,CUST-2378,Monica Wright,Food & Beverages,Food & Beverages Product 28,West,Wholesale,8.81,3,0.15,22.47
ORD-15979,2022-01-10,CUST-3816,Andrea Wilson,Clothing,Clothing Product 2,West,Online,84.67,2,0.2,135.47
ORD-17313,2022-01-10,CUST-2243,David King,Food & Beverages,Food & Beverages Product 48,West,Retail,23.35,4,0.0,93.4
ORD-17880,2022-01-10,CUST-4232,Bethany Conrad,Sports,Sports Product 14,South,Wholesale,35.53,14,0.1,447.68
ORD-19133,2022-01-10,CUST-4892,Alison Brown,Sports,Sports Product 39,West,Wholesale,522.2,7,0.2,2924.32
ORD-11477,2022-01-11,CUST-1393,Nicole Swanson,Sports,Sports Product 9,West,Wholesale,417.62,9,0.15,3194.79
ORD-14018,2022-01-11,CUST-4386,Yvonne Garcia,Food & Beverages,Food & Beverages Product 16,North,Retail,61.24,7,0.15,364.38
ORD-14306,2022-01-11,CUST-4312,Justin Kennedy,Home & Garden,Home & Garden Product 18,North,Retail,317.06,11,0.0,3487.66
ORD-14613,2022-01-11,CUST-3045,Sheila Sandoval,Electronics,Electronics Product 40,East,Retail,990.0,4,0.1,3564.0
ORD-11940,2022-01-12,CUST-2934,Ian Lambert,Clothing,Clothing Product 10,South,Wholesale,48.88,4,0.15,166.19
ORD-12916,2022-01-12,CUST-1063,Carol Ware,Food & Beverages,Food & Beverages Product 10,East,Online,19.64,8,0.15,133.55
ORD-13610,2022-01-12,CUST-3108,Lisa Brown MD,Clothing,Clothing Product 45,Central,Online,148.08,9,0.15,1132.81
ORD-14248,2022-01-12,CUST-2534,Christopher Howard,Electronics,Electronics Product 22,South,Wholesale,327.31,3,0.15,834.64
ORD-17467,2022-01-12,CUST-1870,Jean Guerra,Food & Beverages,Food & Beverages Product 9,East,Online,80.55,11,0.05,841.75
ORD-17490,2022-01-12,CUST-1100,Adam Peterson,Home & Garden,Home & Garden Product 42,North,Online,160.64,1,0.05,152.61
ORD-17686,2022-01-12,CUST-3568,Kari Franco,Sports,Sports Product 3,West,Online,316.55,11,0.0,3482.05
ORD-10359,2022-01-13,CUST-2620,Mercedes Johnson,Clothing,Clothing Product 2,West,Wholesale,209.3,4,0.15,711.62
ORD-12482,2022-01-13,CUST-1221,Andrew Murphy,Home & Garden,Home & Garden Product 7,South,Wholesale,317.5,9,0.1,2571.75
ORD-13039,2022-01-13,CUST-1248,Emily Frazier,Electronics,Electronics Product 28,North,Retail,717.73,9,0.0,6459.57
ORD-16977,2022-01-13,CUST-3379,Anthony Murphy MD,Food & Beverages,Food & Beverages Product 44,South,Online,61.22,5,0.05,290.8
ORD-11662,2022-01-14,CUST-1369,Melissa Robinson,Food & Beverages,Food & Beverages Product 47,East,Online,90.81,5,0.15,385.94
ORD-12467,2022-01-14,CUST-3236,Julia Jackson,Clothing,Clothing Product 28,East,Wholesale,205.22,9,0.1,1662.28
ORD-12759,2022-01-14,CUST-2306,Lindsey Poole,Home & Garden,Home & Garden Product 11,South,Retail,778.01,10,0.15,6613.09
ORD-16238,2022-01-14,CUST-3273,Cody Walker,Home & Garden,Home & Garden Product 7,East,Wholesale,208.1,11,0.15,1945.73
ORD-16068,2022-01-15,CUST-2857,Stephanie Hill,Electronics,Electronics Product 25,North,Online,1446.15,9,0.1,11713.82
ORD-16461,2022-01-15,CUST-3612,Kristen Davis,Electronics,Electronics Product 43,West,Wholesale,1775.36,1,0.2,1420.29
ORD-10903,2022-01-16,CUST-1172,Julia Clark,Sports,Sports Product 20,South,Online,174.35,9,0.15,1333.78
ORD-12551,2022-01-16,CUST-4046,Mr. Jimmy Martin,Electronics,Electronics Product 24,North,Retail,362.85,9,0.0,3265.65
ORD-14650,2022-01-16,CUST-4525,Angel Moore,Clothing,Clothing Product 34,West,Online,29.52,10,0.15,250.92
ORD-14723,2022-01-16,CUST-1943,Tom Bridges,Sports,Sports Product 32,West,Online,143.31,1,0.05,136.14
ORD-19112,2022-01-16,CUST-3451,Brian Hall,Electronics,Electronics Product 50,East,Retail,599.72,11,0.15,5607.38
ORD-19894,2022-01-16,CUST-3778,Mariah Rivera,Electronics,Electronics Product 48,South,Online,1669.73,2,0.05,3172.49
ORD-12980,2022-01-17,CUST-3900,Patrick Sanders,Food & Beverages,Food & Beverages Product 26,North,Wholesale,91.35,5,0.0,456.75
ORD-13054,2022-01-17,CUST-4613,Daniel Moore,Sports,Sports Product 16,North,Online,477.68,2,0.1,859.82
ORD-13654,2022-01-17,CUST-2866,James Smith,Home & Garden,Home & Garden Product 13,South,Retail,718.1,12,0.15,7324.62
ORD-14397,2022-01-17,CUST-4741,Nicole Williams,Electronics,Electronics Product 35,Central,Retail,1201.49,3,0.1,3244.02
ORD-14512,2022-01-17,CUST-1181,Adam Mcdonald,Electronics,Electronics Product 49,West,Online,428.85,4,0.1,1543.86
ORD-14798,2022-01-17,CUST-4500,Sean Conner,Sports,Sports Product 43,North,Online,109.3,12,0.2,1049.28
ORD-16819,2022-01-17,CUST-3852,Marc Bowman,Home & Garden,Home & Garden Product 30,South,Online,711.25,2,0.0,1422.5
ORD-17420,2022-01-17,CUST-1778,Darren Cain,Home & Garden,Home & Garden Product 22,Central,Retail,766.27,4,0.15,2605.32
ORD-10592,2022-01-18,CUST-3707,Barry Cook,Food & Beverages,Food & Beverages Product 15,South,Online,41.38,4,0.0,165.52
ORD-11156,2022-01-18,CUST-2162,Bradley Wright Jr.,Sports,Sports Product 14,West,Online,65.79,4,0.15,223.69
ORD-13478,2022-01-18,CUST-4416,Trevor Haas,Electronics,Electronics Product 27,Central,Retail,1901.16,13,0.0,24715.08
ORD-14836,2022-01-18,CUST-2872,Aaron Johnson,Sports,Sports Product 43,South,Retail,93.0,14,0.15,1106.7
ORD-15060,2022-01-18,CUST-4507,Vickie Oliver,Electronics,Electronics Product 42,West,Wholesale,273.5,4,0.15,929.9
ORD-18571,2022-01-18,CUST-3980,Cassandra Johnson,Sports,Sports Product 12,East,Wholesale,267.48,7,0.15,1591.51
ORD-10367,2022-01-19,CUST-1219,Renee Mullins MD,Home & Garden,Home & Garden Product 23,East,Online,715.56,7,0.2,4007.14
ORD-16830,2022-01-19,CUST-2634,Deborah Silva,Home & Garden,Home & Garden Product 36,South,Wholesale,271.94,6,0.2,1305.31
ORD-17338,2022-01-19,CUST-1689,Amanda Day,Home & Garden,Home & Garden Product 6,North,Retail,584.52,6,0.05,3331.76
ORD-19775,2022-01-19,CUST-3666,Shari Walters,Clothing,Clothing Product 8,North,Retail,287.62,2,0.15,488.95
ORD-11441,2022-01-20,CUST-4334,Kimberly Holland,Clothing,Clothing Product 38,West,Retail,51.73,11,0.05,540.58
ORD-13754,2022-01-20,CUST-4301,Lisa Scott,Clothing,Clothing Product 20,Central,Wholesale,141.57,6,0.05,806.95
ORD-15254,2022-01-20,CUST-4813,Robert Bridges,Sports,Sports Product 5,East,Retail,96.49,4,0.1,347.36
ORD-17360,2022-01-20,CUST-4230,Richard Schroeder,Sports,Sports Product 13,East,Retail,182.86,7,0.2,1024.02
ORD-10308,2022-01-21,CUST-1888,Trevor Shannon,Sports,Sports Product 31,North,Online,388.94,13,0.2,4044.98
ORD-11955,2022-01-21,CUST-4004,Krista Holloway,Sports,Sports Product 4,South,Wholesale,330.11,14,0.1,4159.39
ORD-12693,2022-01-21,CUST-3608,Paula Lee,Home & Garden,Home & Garden Product 22,East,Retail,803.63,1,0.2,642.9
ORD-17402,2022-01-21,CUST-2421,Phillip Schwartz,Home & Garden,Home & Garden Product 50,South,Wholesale,438.73,9,0.15,3356.28
ORD-17831,2022-01-21,CUST-2577,Daniel Vargas,Sports,Sports Product 47,South,Wholesale,290.7,2,0.15,494.19
ORD-18565,2022-01-21,CUST-3820,Kelly Lewis,Home & Garden,Home & Garden Product 38,North,Wholesale,184.81,12,0.1,1995.95
ORD-11207,2022-01-22,CUST-2035,Kristina Thomas,Sports,Sports Product 45,North,Wholesale,113.33,9,0.15,866.97
ORD-11296,2022-01-22,CUST-1939,Johnny Rice,Sports,Sports Product 8,Central,Online,341.87,13,0.05,4222.09
ORD-15124,2022-01-22,CUST-4088,Jessica Hanson,Food & Beverages,Food & Beverages Product 11,North,Retail,44.85,11,0.1,444.02
ORD-15944,2022-01-22,CUST-1330,Douglas Medina,Food & Beverages,Food & Beverages Product 6,North,Online,20.91,7,0.15,124.41
ORD-10883,2022-01-23,CUST-4419,Christopher Cook,Home & Garden,Home & Garden Product 34,North,Retail,69.85,2,0.05,132.71
ORD-12944,2022-01-23,CUST-1280,Adam Scott DDS,Food & Beverages,Food & Beverages Product 24,South,Online,85.54,6,0.0,513.24
ORD-14661,2022-01-23,CUST-4559,Anthony Elliott,Electronics,Electronics Product 33,Central,Online,1848.39,2,0.2,2957.42
ORD-15330,2022-01-23,CUST-2952,Maria Robbins,Food & Beverages,Food & Beverages Product 17,West,Online,33.36,9,0.15,255.2
ORD-15675,2022-01-23,CUST-4258,Christina Williams,Sports,Sports Product 43,Central,Online,81.74,4,0.1,294.26
ORD-16537,2022-01-23,CUST-3447,Ruth Freeman,Food & Beverages,Food & Beverages Product 4,North,Wholesale,69.28,1,0.0,69.28
ORD-16696,2022-01-23,CUST-4183,Kevin Garrett,Electronics,Electronics Product 29,North,Wholesale,1643.5,7,0.05,10929.27
ORD-10033,2022-01-24,CUST-3372,Jack Blanchard,Sports,Sports Product 48,West,Online,138.94,7,0.0,972.58
ORD-12790,2022-01-24,CUST-1823,Carlos Nash,Electronics,Electronics Product 15,North,Online,1464.63,3,0.05,4174.2
ORD-13192,2022-01-24,CUST-4488,Ebony Malone,Clothing,Clothing Product 20,West,Online,236.14,7,0.1,1487.68
ORD-13828,2022-01-24,CUST-1042,Anthony Myers,Food & Beverages,Food & Beverages Product 29,South,Online,85.89,1,0.1,77.3
ORD-11731,2022-01-25,CUST-3140,Matthew Matthews,Food & Beverages,Food & Beverages Product 20,North,Wholesale,95.64,2,0.05,181.72
ORD-15486,2022-01-25,CUST-1094,Kelly Marsh,Clothing,Clothing Product 31,Central,Retail,247.05,3,0.05,704.09
ORD-16235,2022-01-25,CUST-3414,Nathan Hill,Electronics,Electronics Product 48,Central,Online,1931.6,10,0.05,18350.2
ORD-17649,2022-01-25,CUST-2433,Rachael Levine,Home & Garden,Home & Garden Product 3,South,Retail,599.86,4,0.15,2039.52
ORD-14852,2022-01-26,CUST-4182,Meghan Johnson,Clothing,Clothing Product 30,Central,Wholesale,211.54,9,0.05,1808.67
ORD-15884,2022-01-26,CUST-2472,Frank Howard,Home & Garden,Home & Garden Product 27,East,Wholesale,765.34,2,0.15,1301.08
ORD-17865,2022-01-26,CUST-2921,Ashley Johnson,Electronics,Electronics Product 37,Central,Wholesale,758.79,4,0.0,3035.16
ORD-18834,2022-01-26,CUST-1660,Jason Miles,Food & Beverages,Food & Beverages Product 29,Central,Wholesale,27.93,14,0.1,351.92
ORD-14895,2022-01-27,CUST-1332,Matthew Gibbs,Food & Beverages,Food & Beverages Product 44,East,Wholesale,63.46,5,0.15,269.7
ORD-17248,2022-01-27,CUST-4554,Andrea Nielsen,Clothing,Clothing Product 38,Central,Wholesale,185.19,7,0.2,1037.06
ORD-10683,2022-01-28,CUST-3694,Diane Arnold,Clothing,Clothing Product 32,North,Retail,30.35,2,0.15,51.59
ORD-14825,2022-01-28,CUST-2605,William Nelson,Food & Beverages,Food & Beverages Product 24,East,Online,72.49,4,0.15,246.47
ORD-16594,2022-01-28,CUST-1608,David Brown,Food & Beverages,Food & Beverages Product 26,East,Wholesale,75.84,7,0.0,530.88
ORD-16878,2022-01-28,CUST-1115,Marcus Rivera,Electronics,Electronics Product 15,Central,Retail,385.1,11,0.2,3388.88
ORD-18696,2022-01-28,CUST-1303,Scott Gardner,Home & Garden,Home & Garden Product 40,South,Retail,483.01,7,0.2,2704.86
ORD-19241,2022-01-28,CUST-3758,Laura Gillespie,Food & Beverages,Food & Beverages Product 28,Central,Online,97.63,8,0.05,741.99
ORD-19690,2022-01-28,CUST-2357,Dr. Anthony Cabrera,Food & Beverages,Food & Beverages Product 18,South,Wholesale,97.35,12,0.1,1051.38
ORD-10006,2022-01-29,CUST-4166,Brianna Perez,Sports,Sports Product 19,East,Wholesale,54.11,2,0.05,102.81
ORD-10322,2022-01-29,CUST-2094,Dr. David Thompson,Sports,Sports Product 26,South,Online,291.31,14,0.1,3670.51
ORD-10853,2022-01-29,CUST-3535,Kathleen Hoover,Electronics,Electronics Product 24,Central,Online,2074.68,2,0.0,4149.36
ORD-11743,2022-01-29,CUST-3499,Noah Matthews,Clothing,Clothing Product 43,East,Online,252.03,9,0.05,2154.86
ORD-17722,2022-01-29,CUST-4431,Stephanie Thomas,Home & Garden,Home & Garden Product 15,Central,Online,667.02,5,0.05,3168.34
ORD-11073,2022-01-30,CUST-4921,Benjamin Anderson,Electronics,Electronics Product 37,Central,Online,1234.07,14,0.0,17276.98
ORD-13056,2022-01-30,CUST-4921,Joseph Garcia,Clothing,Clothing Product 11,South,Retail,81.65,5,0.0,408.25
ORD-15027,2022-01-30,CUST-2419,Adam George,Food & Beverages,Food & Beverages Product 30,North,Retail,65.96,9,0.1,534.28
ORD-15276,2022-01-30,CUST-3503,Matthew Parks,Food & Beverages,Food & Beverages Product 4,East,Online,102.72,4,0.15,349.25
ORD-15927,2022-01-30,CUST-1543,Felicia Barton,Sports,Sports Product 50,West,Wholesale,453.88,9,0.0,4084.92
ORD-12776,2022-01-31,CUST-1186,Julia Chan,Clothing,Clothing Product 19,South,Online,26.03,4,0.0,104.12
ORD-15718,2022-01-31,CUST-2817,James Lee,Food & Beverages,Food & Beverages Product 19,Central,Online,93.39,8,0.15,635.05
ORD-15854,2022-01-31,CUST-4500,Carolyn Santos,Sports,Sports Product 44,North,Retail,318.69,9,0.0,2868.21
ORD-16869,2022-01-31,CUST-3200,Anthony Ruiz,Electronics,Electronics Product 17,West,Online,434.31,13,0.0,5646.03
ORD-11741,2022-02-01,CUST-2258,Melissa Wright,Food & Beverages,Food & Beverages Product 33,Central,Online,81.34,3,0.05,231.82
ORD-11807,2022-02-01,CUST-1926,Alexandra Dean,Home & Garden,Home & Garden Product 18,West,Wholesale,709.53,6,0.0,4257.18
ORD-14418,2022-02-01,CUST-3349,Jeffrey Carter,Home & Garden,Home & Garden Product 6,North,Wholesale,75.63,6,0.2,363.02
ORD-14981,2022-02-01,CUST-4515,Rhonda Carlson,Home & Garden,Home & Garden Product 37,East,Wholesale,528.76,7,0.05,3516.25
ORD-16686,2022-02-01,CUST-1348,Jennifer Roberts,Home & Garden,Home & Garden Product 22,Central,Retail,668.36,12,0.2,6416.26
ORD-10184,2022-02-02,CUST-1967,Scott Massey,Electronics,Electronics Product 7,Central,Wholesale,873.58,9,0.05,7469.11
ORD-12239,2022-02-02,CUST-4618,Michael Gomez,Clothing,Clothing Product 46,South,Retail,96.77,12,0.1,1045.12
ORD-12615,2022-02-02,CUST-3061,Bethany Warren,Clothing,Clothing Product 6,East,Wholesale,285.16,1,0.05,270.9
ORD-15572,2022-02-02,CUST-2591,Mr. David Smith PhD,Sports,Sports Product 49,West,Retail,419.3,9,0.1,3396.33
ORD-16227,2022-02-02,CUST-3096,Samantha Bradley,Home & Garden,Home & Garden Product 35,East,Retail,565.88,2,0.15,962.0
ORD-17123,2022-02-02,CUST-2640,Marc Johnson,Home & Garden,Home & Garden Product 6,North,Wholesale,54.37,3,0.0,163.11
ORD-18486,2022-02-02,CUST-1284,Monica White,Food & Beverages,Food & Beverages Product 12,West,Wholesale,78.98,13,0.1,924.07
ORD-19957,2022-02-02,CUST-4543,Jamie Baker,Electronics,Electronics Product 29,North,Retail,1632.16,8,0.05,12404.42
ORD-11105,2022-02-03,CUST-4308,Carrie Ramirez,Food & Beverages,Food & Beverages Product 2,North,Retail,13.41,8,0.2,85.82
ORD-12252,2022-02-03,CUST-4856,Jeffery Dillon,Sports,Sports Product 14,South,Retail,433.68,4,0.05,1647.98
ORD-12766,2022-02-03,CUST-3681,Teresa Walton,Sports,Sports Product 35,East,Online,388.72,5,0.05,1846.42
ORD-13484,2022-02-03,CUST-3514,Joanna Kelly,Electronics,Electronics Product 11,Central,Retail,1576.25,12,0.2,15132.0
ORD-13577,2022-02-03,CUST-1071,Tracy Weaver,Home & Garden,Home & Garden Product 40,Central,Online,665.95,7,0.0,4661.65
ORD-18067,2022-02-03,CUST-3207,Christine Grant,Food & Beverages,Food & Beverages Product 33,Central,Retail,64.15,12,0.15,654.33
ORD-10368,2022-02-04,CUST-3674,Michael Reeves,Electronics,Electronics Product 32,West,Online,2031.64,9,0.2,14627.81
ORD-11359,2022-02-04,CUST-4988,Sierra Ashley,Food & Beverages,Food & Beverages Product 9,West,Wholesale,80.25,8,0.1,577.8
ORD-14929,2022-02-04,CUST-1942,Nicholas Brown,Clothing,Clothing Product 23,South,Online,184.22,9,0.2,1326.38
ORD-17783,2022-02-04,CUST-2061,Michael Hernandez,Clothing,Clothing Product 40,North,Retail,151.4,11,0.0,1665.4
ORD-11120,2022-02-05,CUST-4216,Jason Robinson,Electronics,Electronics Product 5,West,Retail,1420.65,5,0.05,6748.09
ORD-12415,2022-02-05,CUST-1416,Sharon Dodson,Electronics,Electronics Product 16,West,Online,290.23,12,0.15,2960.35
ORD-14170,2022-02-05,CUST-4492,Gina Walsh,Clothing,Clothing Product 38,West,Wholesale,265.19,15,0.15,3381.17
ORD-15136,2022-02-05,CUST-4628,Kevin Hamilton,Food & Beverages,Food & Beverages Product 40,North,Retail,58.53,9,0.0,526.77
ORD-17281,2022-02-05,CUST-3268,Shelby Baker,Clothing,Clothing Product 33,South,Wholesale,175.93,5,0.15,747.7
ORD-17926,2022-02-05,CUST-4058,Bryan Brewer,Food & Beverages,Food & Beverages Product 28,East,Wholesale,36.57,1,0.05,34.74
ORD-12325,2022-02-06,CUST-4238,Tracy Harris,Food & Beverages,Food & Beverages Product 42,Central,Wholesale,104.42,12,0.0,1253.04
ORD-12489,2022-02-06,CUST-4614,Jimmy Ruiz,Home & Garden,Home & Garden Product 23,Central,Online,188.65,2,0.2,301.84
ORD-13923,2022-02-06,CUST-3758,Brenda Jackson,Food & Beverages,Food & Beverages Product 47,Central,Online,71.5,1,0.15,60.77
ORD-15034,2022-02-06,CUST-2163,Kathleen Hart,Home & Garden,Home & Garden Product 9,South,Wholesale,683.84,9,0.2,4923.65
ORD-17265,2022-02-06,CUST-1898,Tracy Anderson,Home & Garden,Home & Garden Product 39,Central,Retail,603.27,1,0.0,603.27
ORD-10240,2022-02-07,CUST-3516,Michelle Owen,Food & Beverages,Food & Beverages Product 35,North,Retail,32.63,13,0.1,381.77
ORD-12127,2022-02-07,CUST-2863,Heidi Wright,Sports,Sports Product 47,Central,Wholesale,411.35,10,0.0,4113.5
ORD-12908,2022-02-07,CUST-1127,Jennifer Jensen,Electronics,Electronics Product 1,Central,Retail,2021.44,10,0.2,16171.52
ORD-13417,2022-02-07,CUST-1094,Rhonda Wright,Home & Garden,Home & Garden Product 32,Central,Wholesale,122.1,11,0.05,1275.94
ORD-13878,2022-02-07,CUST-4434,David Collins,Food & Beverages,Food & Beverages Product 22,North,Online,60.47,7,0.0,423.29
ORD-16702,2022-02-07,CUST-1660,Kristina Scott,Food & Beverages,Food & Beverages Product 23,South,Wholesale,45.17,5,0.1,203.27
ORD-18504,2022-02-07,CUST-1936,Stacey Ortiz,Food & Beverages,Food & Beverages Product 4,East,Wholesale,51.77,7,0.1,326.15
ORD-13538,2022-02-08,CUST-4476,Jessica Estes,Home & Garden,Home & Garden Product 34,North,Retail,548.74,10,0.05,5213.03
ORD-13640,2022-02-08,CUST-4106,Matthew Castaneda,Electronics,Electronics Product 13,North,Retail,535.49,6,0.2,2570.35
ORD-17474,2022-02-08,CUST-4926,Miss Katrina Glass,Electronics,Electronics Product 13,North,Retail,1150.18,3,0.0,3450.54
ORD-17975,2022-02-08,CUST-1982,Albert Montgomery,Electronics,Electronics Product 42,Central,Retail,1980.34,3,0.0,5941.02
ORD-19340,2022-02-08,CUST-2982,Luis Wheeler,Electronics,Electronics Product 27,Central,Wholesale,1013.8,10,0.0,10138.0
ORD-19884,2022-02-08,CUST-1839,Robin Coleman,Sports,Sports Product 2,East,Online,111.72,12,0.2,1072.51
ORD-14695,2022-02-09,CUST-4884,Melissa Kim,Home & Garden,Home & Garden Product 8,West,Retail,794.26,2,0.1,1429.67
ORD-14972,2022-02-09,CUST-3153,Bonnie Wood,Home & Garden,Home & Garden Product 35,Central,Online,207.33,4,0.2,663.46
ORD-15659,2022-02-09,CUST-3948,Todd Baker,Home & Garden,Home & Garden Product 10,North,Wholesale,696.09,3,0.15,1775.03
ORD-16876,2022-02-09,CUST-4129,Amber Neal DVM,Home & Garden,Home & Garden Product 18,South,Retail,444.24,3,0.15,1132.81
ORD-17132,2022-02-09,CUST-4057,Charlotte Brooks,Home & Garden,Home & Garden Product 38,North,Retail,184.26,6,0.2,884.45
ORD-11426,2022-02-10,CUST-3042,Kelli Sellers,Home & Garden,Home & Garden Product 3,East,Retail,91.61,5,0.15,389.34
ORD-12994,2022-02-10,CUST-1165,Debbie Gutierrez,Home & Garden,Home & Garden Product 29,North,Wholesale,319.34,12,0.05,3640.48
ORD-13917,2022-02-10,CUST-2507,Joseph Rivera,Home & Garden,Home & Garden Product 44,South,Retail,435.86,10,0.05,4140.67
ORD-14111,2022-02-10,CUST-4124,Monica Lee,Clothing,Clothing Product 25,North,Online,98.23,3,0.1,265.22
ORD-11381,2022-02-11,CUST-2947,Billy Wallace,Food & Beverages,Food & Beverages Product 35,East,Online,99.21,9,0.15,758.96
ORD-12523,2022-02-11,CUST-4751,Jessica Kane,Electronics,Electronics Product 12,North,Online,1073.81,1,0.15,912.74
ORD-15574,2022-02-11,CUST-1639,Lawrence Mitchell,Sports,Sports Product 45,West,Online,316.33,12,0.05,3606.16
ORD-15952,2022-02-11,CUST-1331,Joel Acosta,Electronics,Electronics Product 10,East,Retail,1743.17,10,0.15,14816.94
ORD-16111,2022-02-11,CUST-1374,Melissa Harris,Food & Beverages,Food & Beverages Product 16,East,Retail,30.79,6,0.05,175.5
ORD-18282,2022-02-11,CUST-2788,Jesse Burton,Food & Beverages,Food & Beverages Product 12,Central,Online,85.52,8,0.0,684.16
ORD-19203,2022-02-11,CUST-1582,Abigail Morgan,Electronics,Electronics Product 42,East,Wholesale,305.36,12,0.15,3114.67
ORD-19689,2022-02-11,CUST-1332,David White,Electronics,Electronics Product 20,West,Online,501.74,3,0.2,1204.18
